Postal Code,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,X,Y,
238331,s,s,s,s,s,s,s,s,s,s,s,s,28940.8705,30851.1382,
238958,s,s,s,s,s,s,s,s,s,s,s,s,28941.4646,30701.201,
309116,s,s,s,s,s,s,s,s,s,s,s,s,28942.9615,33423.1492,
576058,s,s,s,s,s,s,s,s,s,s,s,s,28943.0898,37319.2829,
239014,s,s,s,s,s,s,s,s,s,s,s,s,28943.7452,30722.2236,
238275,562.7,643.8,644.9,673.4,860.8,749.8,896.9,874.8,765.3,761.7,737.5,750.1,28944.5218,30610.5309,
238775,s,s,s,s,s,s,s,s,s,s,s,s,28945.9618,31050.2541,
238776,s,s,s,s,s,s,s,s,s,s,s,s,28946.1181,31049.9988,
238777,s,s,s,s,s,s,s,s,s,s,s,s,28946.1181,31049.9988,
238955,-,-,-,s,s,s,s,s,s,s,s,s,28946.3993,30727.8255,
238598,914.5,"1,085.1","1,198.6","1,226.2","1,261.3","1,241.8","1,239.8","1,007.4",809.9,"1,004.0","1,337.7","1,168.0",28948.0218,30986.2924,
307745,483.9,456.5,383.2,507.2,565.4,592.6,527.7,598.4,585.6,658.2,725.1,685.1,28949.978,33136.7694,
238599,"1,050.5",915.3,910.7,"1,017.6","1,108.3","1,029.4","1,339.3","1,295.7",983.9,990.9,"1,061.6","1,108.5",28955.3225,31008.6003,
308414,426.0,435.8,501.7,491.5,806.9,676.2,623.6,704.2,510.7,607.7,616.0,625.7,28957.5795,32925.8568,
238773,s,s,s,s,s,s,s,s,s,s,s,s,28958.5758,31050.0649,
238774,s,s,s,s,s,s,s,s,s,s,s,s,28958.5758,31050.0649,
238772,s,s,s,s,s,s,s,s,s,s,s,s,28958.7361,31050.3665,
307741,"1,826.7","1,354.9",676.5,"1,085.9","1,453.4","1,290.3","2,357.2","2,040.3",675.8,"1,401.8",846.9,"1,124.5",28960.0591,33178.4737,
307990,480.4,561.9,527.1,555.4,698.0,671.2,713.1,706.5,490.4,651.0,638.0,633.2,28961.5289,33007.4697,
098530,812.3,647.0,705.4,817.5,972.4,"1,087.6",893.1,793.2,921.3,859.8,"1,035.1",968.9,28962.2621,25096.052,
098531,"1,042.6",767.5,826.0,"1,047.7","1,167.3","1,218.7","1,018.9",712.2,936.4,834.2,"1,040.7",910.9,28962.2621,25096.052,
098532,"1,123.3",804.2,859.8,921.7,"1,124.9","1,439.5","1,211.0","1,111.6","1,345.5","1,052.5","1,277.4","1,094.9",28962.2621,25096.052,
308613,364.0,450.9,476.0,487.1,561.9,547.4,597.8,584.6,409.6,534.0,408.4,543.9,28962.9607,33838.6151,
308610,493.9,544.0,468.8,536.8,813.9,536.2,746.1,827.1,706.1,805.0,675.8,588.4,28963.1154,33859.6811,
308611,719.2,667.9,553.0,424.5,682.1,671.1,609.5,740.2,618.8,734.6,627.6,680.1,28963.4542,33852.6065,
308607,379.9,437.6,432.9,457.4,538.4,531.3,509.0,520.2,393.0,387.0,284.2,339.1,28963.7928,33880.5517,
308609,370.4,543.7,615.7,609.6,763.7,539.5,730.6,642.1,665.0,690.3,637.7,696.6,28963.8605,33866.6011,
308606,307.8,453.6,423.4,478.7,478.9,495.9,651.4,571.3,525.1,566.7,508.3,544.1,28964.0478,33887.6677,
308603,474.0,493.3,499.6,522.4,588.5,605.8,548.9,573.1,440.6,622.0,548.4,585.6,28964.7189,33908.5985,
308605,426.8,581.6,700.0,716.9,863.0,743.9,569.6,614.6,762.8,829.8,594.4,630.9,28964.8361,33894.5846,
307644,"1,210.5","1,349.6","1,551.4","1,553.7","2,321.6","1,969.5","1,759.3","2,085.6","1,768.8","1,989.4","1,747.0","1,720.4",28965.54,33637.3701,
238596,"1,002.4","1,034.5","1,029.3","1,312.9","1,757.6","1,389.5","1,182.6","1,080.1","1,118.1","1,157.9","1,625.3","1,384.4",28969.5725,30945.8681,
307655,618.0,639.3,578.0,650.7,878.0,777.0,857.3,914.3,538.3,749.7,653.0,528.2,28970.5189,33941.2318,
579725,590.7,579.5,528.5,608.1,544.6,722.5,624.7,651.2,660.2,482.1,573.8,548.2,28971.2823,35983.0505,
098533,810.8,710.9,702.2,726.0,902.8,"1,008.3",922.5,683.9,780.4,545.6,710.5,683.8,28971.855,25181.5241,
307656,291.3,368.7,753.3,515.2,375.5,852.0,801.3,996.7,823.0,680.3,539.3,680.0,28971.9364,33948.6683,
307654,s,s,s,s,s,s,s,s,s,s,s,s,28972.6705,33933.5999,
307748,504.0,531.5,604.7,581.5,837.0,801.1,800.5,906.8,689.7,838.1,557.3,661.6,28972.7838,33128.8683,
307662,s,s,409.0,s,s,s,s,s,s,s,s,s,28974.1056,33985.2821,
307658,429.7,s,s,s,s,s,s,s,s,s,s,s,28974.1777,33963.6933,
307659,607.3,716.3,839.3,831.7,"1,141.7",921.0,872.0,774.3,749.3,918.0,708.0,813.0,28974.2226,33970.4906,
229862,"1,425.0",846.3,s,s,s,s,s,s,s,s,s,s,28974.3383,32682.4134,
307657,s,s,s,s,s,s,s,s,s,s,s,s,28974.5642,33955.5834,
307991,611.3,795.1,834.4,856.1,"1,149.8","1,007.8",869.7,895.5,683.8,881.4,916.7,973.5,28975.463,33291.7022,
308614,619.0,685.3,584.3,667.0,725.9,742.6,651.8,626.0,472.6,590.8,542.1,552.1,28975.7589,33830.6044,
228600,170.9,207.7,270.2,249.6,301.4,308.5,316.7,331.9,283.4,261.7,233.8,223.5,28975.8523,32754.0485,
569788,301.7,376.1,326.6,391.0,568.7,472.1,451.7,493.4,354.9,404.6,468.0,446.4,28975.9523,40806.1133,
308612,383.0,414.7,360.2,412.8,516.6,499.6,535.2,509.1,412.1,476.9,395.2,361.9,28976.2299,33845.1684,
307660,s,s,s,s,s,s,s,s,s,s,s,s,28976.3841,33977.6276,
238753,s,s,s,s,s,s,s,s,s,s,s,s,28976.885,31187.2195,
238754,s,s,s,s,s,s,s,s,s,s,s,s,28976.885,31187.2195,
238755,s,s,s,s,s,s,s,s,s,s,s,s,28976.885,31187.2195,
238752,s,s,s,s,s,s,s,s,s,s,s,s,28976.9979,31187.4998,
308608,578.2,525.2,515.9,548.7,954.6,801.7,611.8,626.0,407.8,503.2,382.7,448.7,28977.1193,33873.1548,
238595,886.8,996.0,883.8,"1,064.7","1,358.2","1,243.9","1,186.5","1,255.6","1,017.8","1,012.4","1,405.2","1,384.9",28977.7031,30906.8678,
308604,351.0,406.2,135.3,299.8,483.6,482.2,412.3,447.3,301.3,416.3,358.0,387.1,28978.0973,33901.1382,
228598,168.5,257.3,351.1,280.3,372.3,397.5,371.2,390.9,310.2,297.2,372.1,301.5,28978.1148,32794.2189,
576024,s,s,s,s,s,s,s,s,s,s,s,s,28978.744,37395.2356,
307663,891.0,863.0,831.7,905.7,"1,073.0",707.0,487.0,756.0,881.0,"1,034.7",715.7,875.7,28979.4396,33991.5317,
238697,443.2,434.4,498.6,527.6,536.4,490.1,488.5,463.3,460.6,423.6,581.8,514.2,28979.486,31271.4231,
307665,850.3,773.0,742.7,810.0,"1,042.7",941.7,914.0,"1,038.0",891.0,995.7,791.3,893.3,28979.5502,33999.2309,
089689,s,s,s,s,s,s,s,s,s,s,s,s,28980.7238,28913.68,
089673,841.8,759.2,723.0,765.2,868.5,"1,012.5",897.3,799.9,886.1,746.9,916.6,655.0,28981.0774,29012.4224,
307743,635.1,736.9,713.4,775.3,"1,147.2",977.0,758.2,885.7,746.9,741.4,748.2,773.1,28982.2519,33172.0925,
229860,s,s,s,s,s,s,s,s,s,s,s,s,28982.9471,32676.6376,
569787,349.7,426.7,348.0,380.3,543.5,475.5,455.6,492.0,387.7,424.6,501.9,461.1,28984.301,40751.8946,
238748,s,s,s,s,s,s,s,s,s,s,s,s,28985.0052,31177.3139,
238749,s,s,s,s,s,s,s,s,s,s,s,s,28985.0344,31177.5707,
238750,s,s,s,s,s,s,s,s,s,s,s,s,28985.0344,31177.5707,
238751,s,s,s,s,s,s,s,s,s,s,s,s,28985.0344,31177.5707,
098534,"1,048.7",651.8,797.3,835.2,982.4,"1,230.5","1,213.3",894.2,"1,027.8",893.5,"1,103.4",911.0,28985.8072,25237.7367,
579734,756.8,694.3,655.4,832.8,719.3,902.3,768.3,629.4,686.4,836.5,812.9,611.5,28985.8238,35847.4497,
238770,s,s,s,s,s,s,s,s,s,s,s,s,28986.2232,31058.0802,
238771,s,s,s,s,s,s,s,s,s,s,s,s,28986.2232,31058.0802,
238768,s,s,s,s,s,s,s,s,s,s,s,s,28986.4997,31057.8176,
238764,s,s,s,s,s,s,s,s,s,s,s,s,28989.8006,31070.1606,
238765,s,s,s,s,s,s,s,s,s,s,s,s,28990.2365,31069.837,
238766,s,s,s,s,s,s,s,s,s,s,s,s,28990.2365,31069.837,
238767,s,s,s,s,s,s,s,s,s,s,s,s,28990.2365,31069.837,
098370,146.4,s,147.2,205.9,231.5,278.5,347.6,432.1,418.0,464.8,500.8,428.1,28991.9267,25637.1632,
098371,451.2,127.1,265.0,321.1,339.3,415.1,370.6,367.6,397.7,463.6,526.6,519.0,28991.9267,25637.1632,
238274,600.5,646.3,606.5,628.2,856.0,729.3,869.1,798.5,635.4,657.8,709.1,692.4,28994.0005,30569.2559,
238283,s,s,s,s,s,s,s,s,s,s,s,s,28994.0248,30680.2615,
238761,s,s,s,s,s,s,s,s,s,s,s,s,28994.3209,31088.2622,
238762,s,s,s,s,s,s,s,s,s,s,s,s,28994.3209,31088.2622,
238763,s,s,s,s,s,s,s,s,s,s,s,s,28994.3209,31088.2622,
238594,845.8,948.9,"1,041.0","1,051.9","1,567.1","1,280.9","1,237.4","1,065.2",848.8,"1,040.6","1,312.5","1,134.3",28994.7685,30871.2307,
238745,s,s,s,s,s,s,s,s,s,s,s,s,28995.4501,31163.1664,
238746,s,s,s,s,s,s,s,s,s,s,s,s,28995.4501,31163.1664,
238747,s,s,s,s,s,s,s,s,s,s,s,s,28995.4501,31163.1664,
238744,s,s,s,s,s,s,s,s,s,s,s,s,28995.5728,31163.4579,
579735,746.9,539.5,570.5,710.2,594.0,916.2,809.3,756.4,700.5,715.9,756.8,730.4,28996.5556,35915.4909,
228634,s,s,s,s,s,s,s,s,s,s,s,s,28997.8251,32715.4147,
238756,s,s,s,s,s,s,s,s,s,s,s,s,28997.8983,31100.3426,
238757,s,s,s,s,s,s,s,s,s,s,s,s,28998.3341,31100.0191,
238758,s,s,s,s,s,s,s,s,s,s,s,s,28998.3341,31100.0191,
238759,s,s,s,s,s,s,s,s,s,s,s,s,28998.3341,31100.0191,
307750,498.5,661.2,621.9,685.9,"1,149.5",932.7,781.1,902.9,827.4,952.3,876.4,918.1,29000.5251,33120.1928,
307994,412.2,529.2,453.9,498.4,736.2,671.5,703.0,689.5,442.6,614.7,582.5,602.4,29001.081,33341.2488,
238299,s,s,s,s,s,s,s,s,s,s,s,s,29002.9098,30730.0335,
238740,s,s,s,s,s,s,s,s,s,s,s,s,29003.3972,31153.2197,
238741,s,s,s,s,s,s,s,s,s,s,s,s,29003.4021,31153.439,
238742,s,s,s,s,s,s,s,s,s,s,s,s,29003.4021,31153.439,
238743,s,s,s,s,s,s,s,s,s,s,s,s,29003.4021,31153.439,
238300,s,s,s,s,s,s,s,s,s,s,s,s,29003.906,30738.399,
329215,541.3,642.9,708.1,649.4,766.5,784.9,731.3,775.4,663.8,675.4,708.1,711.3,29005.1048,34480.1384,
239619,623.7,722.6,775.2,777.5,906.6,857.9,916.5,943.2,742.9,804.2,947.2,859.6,29006.7967,30774.6928,
239620,784.1,682.5,750.8,739.9,835.1,697.3,927.4,863.2,634.6,759.8,806.2,753.7,29006.7967,30774.6928,
308365,16.9,53.8,85.7,136.5,249.5,293.1,348.1,509.8,408.9,504.2,547.2,555.1,29008.4932,32913.6233,
239618,656.2,703.8,660.3,757.2,893.4,803.7,805.7,901.8,774.9,782.0,943.9,803.9,29008.5107,30804.3202,
089692,366.2,443.8,331.8,490.3,508.4,512.5,463.9,386.3,472.5,367.7,468.5,360.6,29009.3795,28943.7001,
238590,761.3,869.8,826.9,892.5,"1,180.7","1,047.8","1,081.5",991.4,977.6,"1,032.0","1,256.6","1,217.4",29010.0001,30996.4952,
238297,s,s,s,s,s,s,s,s,s,s,s,s,29010.3884,30731.979,
307762,483.9,525.0,514.7,559.1,889.6,717.6,699.6,771.6,625.9,734.4,643.2,686.3,29010.6593,33072.9752,
569786,354.5,447.2,381.7,414.5,553.4,487.9,489.0,512.2,367.2,418.5,476.9,460.4,29011.7938,40701.841,
329216,578.8,657.1,642.3,607.7,727.4,739.7,765.2,785.1,748.8,740.9,695.3,737.4,29013.1026,34527.8334,
238737,s,s,s,s,s,s,s,s,s,s,s,s,29014.7015,31138.7045,
238738,s,s,s,s,s,s,s,s,s,s,s,s,29014.7015,31138.7045,
238739,s,s,s,s,s,s,s,s,s,s,s,s,29014.7015,31138.7045,
238736,s,s,s,s,s,s,s,s,s,s,s,s,29014.8241,31138.996,
576086,s,s,s,s,s,s,s,s,s,s,s,s,29015.1691,37314.0062,
329186,s,s,s,s,s,s,s,s,s,s,s,s,29020.2657,34352.1084,
089314,886.3,788.2,943.5,"1,458.8","1,526.0","1,980.8","1,769.5","1,136.5","1,566.3","1,500.3","1,659.0","1,005.3",29021.0004,28490.0961,
308346,559.4,555.3,543.9,578.3,709.6,632.8,502.7,611.9,549.7,567.8,459.3,520.6,29022.3572,32975.645,
307992,612.3,740.7,641.2,666.7,938.6,917.2,720.9,830.4,584.2,851.1,855.0,864.1,29022.4338,33230.9613,
238733,s,s,s,s,s,s,s,s,s,s,s,s,29022.6533,31128.9771,
238734,s,s,s,s,s,s,s,s,s,s,s,s,29022.6533,31128.9771,
238735,s,s,s,s,s,s,s,s,s,s,s,s,29022.6533,31128.9771,
098527,876.2,872.4,816.6,908.1,956.5,"1,138.5","1,109.4",982.5,"1,098.6",777.3,"1,021.9",983.1,29023.0695,25152.5137,
098528,"1,314.9",994.8,"1,111.0","1,217.8","1,544.7","1,665.2","1,420.3","1,276.3","1,409.1","1,034.6","1,394.7","1,210.0",29023.0696,25152.5138,
098529,"1,169.1","1,056.6","1,049.0","1,167.5","1,277.9","1,664.7","1,406.9",966.5,"1,101.7",959.1,"1,034.7",914.4,29023.0696,25152.5138,
098535,"1,017.9",685.0,877.3,"1,029.1","1,125.0","1,153.7","1,029.7",609.2,845.5,820.2,"1,049.3","1,081.6",29023.8909,25225.2932,
238288,s,s,s,s,s,s,s,s,s,s,s,s,29024.1707,30709.6511,
329902,665.5,906.3,710.3,768.5,"1,113.3","1,038.3",853.8,923.3,581.6,689.0,678.8,706.3,29024.33,34338.5171,
238591,932.0,987.9,"1,154.4","1,118.5","1,570.0","1,505.0","1,431.0","1,354.7","1,036.0","1,163.1","1,268.8","1,174.2",29025.5614,30966.7686,
329217,-,-,-,-,-,-,-,-,s,s,s,606.0,29026.2185,34385.1308,
089313,980.0,943.0,868.5,"1,193.5","1,182.0","1,580.3","1,480.5","1,201.3","1,453.3","1,092.5","1,377.3","1,032.5",29027.4971,28491.5228,
238286,s,s,s,s,s,s,s,s,-,-,-,-,29027.7094,30706.2697,
088937,s,s,s,s,s,s,s,s,s,s,s,s,29028.3509,28454.6615,
238593,"1,304.2","1,375.0","1,303.5","1,417.7","1,413.5","1,415.6","1,681.7","1,499.4","1,337.1","1,430.6","1,263.5","1,330.8",29029.7004,30905.3014,
308347,424.9,449.6,413.0,453.4,483.2,415.9,436.2,545.1,505.6,598.8,533.8,565.0,29029.8662,33008.6475,
307746,"1,100.7","1,209.0","1,055.3","1,318.8","1,798.4","1,599.8","1,192.8","1,561.9","1,463.3","1,561.4","1,107.4","1,334.4",29031.17,33169.9534,
059108,665.1,542.8,561.4,611.8,668.6,782.4,695.0,705.0,780.0,592.6,716.3,548.3,29031.2548,29617.9408,
238284,s,s,s,s,s,s,s,s,s,s,s,s,29031.6652,30703.1016,
329192,413.5,491.5,500.6,494.6,716.6,677.3,604.7,647.4,598.1,572.8,594.2,536.1,29033.3459,34415.5693,
089312,570.3,495.3,445.5,s,324.0,554.3,483.5,354.3,882.8,503.0,754.5,873.8,29033.5105,28490.4174,
098369,330.8,160.5,227.9,230.5,265.9,331.5,315.2,322.9,353.6,364.4,477.2,439.7,29033.6758,25598.524,
229627,996.3,922.8,863.1,"1,179.3","1,106.0","1,227.9","1,085.8","1,250.6","1,125.9","1,027.9","1,041.6",863.6,29034.1146,32395.002,
229117,s,s,s,s,s,s,s,s,s,s,s,s,29035.0117,32809.0269,
229120,s,s,s,s,s,s,s,s,s,s,s,s,29035.4554,32802.9463,
308349,399.8,401.6,426.2,417.2,523.0,443.8,385.7,464.1,468.6,461.3,530.6,530.1,29037.4069,33046.8117,
089311,692.5,758.0,646.3,692.0,751.5,947.5,849.8,"1,385.3","1,229.3",976.0,"1,193.0","1,137.0",29039.994,28493.3783,
238701,338.6,171.5,401.0,364.4,412.6,323.2,416.2,272.0,518.2,281.4,388.7,476.2,29044.2544,31012.4774,
089310,"1,203.5","1,066.3","1,025.0","1,089.5","1,187.0","1,210.8","1,199.0","1,110.8","1,270.5","1,180.8","1,326.0","1,139.8",29046.4775,28493.6422,
238702,506.8,358.2,392.2,486.8,805.0,525.4,724.8,641.2,670.8,600.2,562.6,608.4,29048.3649,31004.4014,
239617,547.4,683.5,800.6,859.2,"1,040.7",921.9,960.4,858.4,872.6,858.7,814.0,847.8,29048.6167,30844.3448,
307747,747.5,766.8,641.7,752.8,"1,038.5",910.4,903.6,"1,014.6",900.9,988.5,650.4,819.5,29049.0087,33147.0842,
239616,374.7,491.2,584.3,601.4,877.6,691.4,855.0,799.0,622.9,649.7,730.3,639.3,29049.5766,30853.6844,
238060,"1,412.0","1,493.7","2,056.0","1,897.3","2,112.0","2,037.7","1,697.3","2,089.0","1,598.7","1,903.3","1,751.7","1,827.7",29050.1035,30698.6282,
238703,483.4,470.8,430.8,481.8,766.5,397.8,587.2,599.4,455.2,523.0,447.2,438.7,29052.5193,30996.2385,
238710,453.4,452.6,404.5,459.7,556.9,557.4,536.5,482.8,466.8,477.8,580.2,567.4,29053.7313,31182.903,
098372,57.9,38.3,45.1,41.1,50.0,26.4,37.7,31.4,36.6,39.6,41.9,28.6,29055.7152,25478.0561,
238704,424.2,152.2,517.8,355.7,438.7,535.0,607.8,588.0,597.4,529.2,396.8,484.6,29056.6388,30988.2426,
238711,420.4,484.4,499.9,514.5,702.2,610.1,598.2,591.5,512.0,550.6,565.6,545.7,29056.7636,31174.8215,
238712,501.9,517.2,546.3,539.3,697.5,601.3,605.2,635.1,536.1,520.8,539.6,518.4,29056.7636,31174.8215,
238592,775.5,816.1,687.6,877.8,"1,114.5",915.3,"1,050.4",975.3,873.4,907.4,"1,199.9","1,097.7",29058.6111,30931.8676,
238705,563.6,574.4,576.8,648.0,614.0,637.6,991.2,570.6,548.4,634.0,478.8,539.8,29066.0636,30973.5103,
238706,647.3,565.3,533.3,405.0,s,259.5,350.7,276.6,328.2,492.2,470.6,455.0,29072.3561,30967.6144,
229103,s,s,s,s,s,s,s,s,s,s,s,s,29074.6536,32832.3646,
579077,s,s,s,s,s,s,s,s,s,s,s,s,29074.6542,36938.6964,
308363,347.8,396.4,403.2,410.2,498.9,407.2,364.5,411.3,406.4,410.6,377.9,420.7,29076.8161,33022.869,
579078,s,s,s,s,s,s,s,s,s,s,s,s,29077.4395,36932.2498,
229119,s,s,s,s,s,s,s,s,s,s,s,s,29077.8412,32808.2052,
238707,725.0,702.6,655.8,726.0,753.7,544.7,"1,156.5",377.1,"1,024.6",922.6,768.8,802.0,29079.4183,30961.2405,
229127,s,s,s,s,s,s,s,s,s,s,s,s,29079.4389,32796.1155,
579801,435.3,493.8,470.2,524.7,704.1,628.5,544.7,592.3,553.6,548.4,506.3,552.0,29079.8565,36647.8292,
229131,s,s,s,s,s,s,s,s,s,s,s,s,29080.2355,32790.0769,
308353,597.0,758.5,666.5,713.6,"1,013.7",870.9,842.6,"1,005.1",807.3,972.0,786.3,803.6,29083.6664,33067.268,
098373,358.9,227.9,303.2,361.3,381.2,477.3,422.5,316.0,387.5,376.5,420.2,310.5,29084.6357,25458.6588,
238708,432.4,388.4,391.0,435.0,494.8,436.0,466.8,476.4,509.8,426.8,459.2,440.4,29085.8611,30955.9142,
238713,542.0,536.4,528.6,562.2,809.0,678.6,754.1,761.7,564.0,619.6,704.5,622.0,29086.4708,31179.5055,
308342,572.8,626.0,572.0,626.7,812.1,737.6,689.6,745.4,534.7,686.6,677.1,678.3,29089.0324,32912.8652,
307758,339.5,460.7,613.0,586.3,656.0,631.3,543.3,657.3,588.7,643.0,495.0,569.0,29089.3912,33104.4206,
307760,688.0,661.3,668.7,520.5,842.7,753.0,"1,038.7","1,002.0",790.3,920.3,544.0,s,29089.3912,33104.4206,
229628,774.0,779.7,710.4,868.8,853.4,901.1,836.4,796.1,819.1,835.6,803.1,677.6,29094.2173,32468.5585,
329410,647.1,671.1,647.8,627.0,691.9,776.9,800.8,764.8,623.6,671.8,714.1,715.9,29095.3428,34363.468,
329899,511.3,487.8,671.8,551.5,899.0,800.3,772.8,767.8,504.0,615.8,609.0,633.0,29097.8369,34333.0892,
329425,-,-,-,-,-,-,-,-,-,2.9,49.7,44.8,29107.8412,34461.0645,
329426,-,-,-,-,-,-,-,-,-,2.3,62.1,61.5,29108.982,34536.0828,
059765,467.8,586.5,692.4,643.0,844.2,771.9,795.2,796.8,738.7,744.6,746.5,702.2,29109.2681,30063.5819,
308364,462.0,537.1,523.7,561.9,730.5,652.1,624.8,705.0,527.6,638.1,626.4,630.1,29109.856,32966.7273,
579800,418.0,489.3,474.3,508.9,699.3,663.8,553.4,594.7,516.1,559.5,515.5,560.9,29112.5181,36679.6921,
308563,s,s,s,s,s,s,s,s,s,s,s,s,29112.9794,33890.5938,
329415,412.0,461.7,487.4,446.9,550.6,543.5,487.3,501.0,450.1,448.9,424.7,434.9,29113.4869,34395.4981,
329898,"1,182.9",995.4,898.7,879.6,"1,228.3","1,285.7",885.4,"1,032.3",502.0,878.1,"1,050.4","1,028.4",29116.3613,34339.964,
229215,s,s,s,s,s,s,s,s,s,s,s,s,29118.366,32705.8117,
308362,507.6,522.5,535.8,558.1,712.2,621.0,553.8,680.6,599.3,714.8,706.2,684.3,29121.0207,33138.5994,
308651,323.7,333.7,305.0,335.7,277.8,231.0,270.3,252.7,209.0,249.0,182.0,225.3,29121.184,34000.8746,
308653,426.3,437.3,309.0,392.3,439.7,333.0,218.7,335.3,299.3,349.0,329.0,339.0,29121.184,34000.8746,
308655,243.7,209.7,131.7,179.3,250.7,229.0,190.0,209.3,198.3,208.7,188.3,202.7,29121.184,34000.8746,
308657,512.0,450.7,391.3,267.5,406.7,456.0,328.0,362.5,295.0,259.0,s,127.3,29121.184,34000.8746,
308659,240.0,253.7,208.0,242.7,236.7,255.7,260.3,258.3,234.3,262.7,202.3,232.7,29121.184,34000.8746,
308661,168.0,282.7,209.8,210.7,408.0,412.0,351.7,381.7,390.7,411.7,317.0,364.3,29121.184,34000.8746,
308663,414.3,380.3,553.3,470.7,394.0,511.0,461.0,432.7,s,238.7,283.3,312.0,29121.184,34000.8746,
308665,237.0,252.3,259.7,289.0,342.3,407.0,451.7,462.7,234.7,267.0,319.0,310.7,29121.184,34000.8746,
308667,385.3,566.0,487.7,559.3,"1,040.7",853.3,772.3,393.5,591.0,658.3,433.0,546.0,29121.184,34000.8746,
308669,397.7,336.0,271.0,298.3,564.0,497.0,265.7,381.3,358.0,394.3,244.3,319.7,29121.184,34000.8746,
308670,268.0,334.3,237.0,300.0,326.8,304.7,237.8,422.0,156.0,296.3,301.8,258.7,29121.184,34000.8746,
308671,466.3,429.7,411.3,442.0,523.3,515.0,536.3,525.7,360.0,472.3,377.7,424.7,29121.184,34000.8746,
308672,407.7,394.3,323.3,346.5,157.5,174.7,105.4,269.3,693.0,633.7,s,524.0,29121.184,34000.8746,
308673,334.7,357.0,195.0,252.7,198.3,311.3,390.7,391.7,417.0,431.3,210.3,321.0,29121.184,34000.8746,
308345,700.4,858.2,916.6,959.9,"1,307.8","1,102.5",874.0,"1,060.6",901.4,"1,034.4",978.2,"1,005.8",29130.8684,33017.0681,
308576,s,s,s,s,s,s,s,s,s,s,s,s,29131.2288,33835.8037,
058603,s,s,s,s,s,s,s,s,s,s,s,s,29132.562,29540.13,
058959,s,s,s,s,s,s,s,s,s,s,s,s,29132.7512,29476.2998,
308537,s,s,s,s,s,s,s,s,s,s,s,s,29136.0541,33934.512,
098450,"1,389.1","1,189.5","1,161.9","1,303.8","1,432.3","1,375.9","1,320.1","1,286.5","1,383.4","1,204.4","1,351.1","1,158.8",29138.2095,25323.2471,
098451,"1,529.4","1,119.1","1,382.5","1,718.0","1,733.3","1,863.3","1,788.8","1,241.4","1,542.3","1,585.3","1,739.0","1,786.1",29138.2095,25323.2471,
308366,417.4,420.1,409.4,436.7,559.3,510.7,465.1,528.8,412.9,469.9,450.5,459.6,29138.3885,33055.0556,
307754,s,s,s,s,s,s,s,s,s,s,s,s,29140.914,33122.6082,
319773,635.2,544.1,587.9,795.4,724.1,747.0,737.3,709.7,723.3,651.6,692.8,532.8,29152.3482,34746.4368,
329387,448.0,484.3,549.0,442.1,662.4,627.4,748.1,552.1,553.0,612.4,729.0,724.5,29152.5709,34483.2414,
329370,572.5,685.2,798.4,698.7,957.4,913.9,711.7,608.9,542.7,632.3,727.9,615.4,29155.9593,34420.514,
228867,367.5,415.8,425.9,402.6,603.8,531.3,444.1,477.8,354.4,399.2,445.2,374.4,29166.0253,32829.7496,
579096,s,s,s,s,s,s,s,s,s,s,s,s,29172.4405,36864.0905,
307465,327.5,346.4,411.8,443.5,827.6,715.4,640.2,760.8,640.7,723.3,680.5,671.0,29172.4979,33110.5201,
329894,s,s,s,s,s,s,s,s,s,s,s,s,29185.4318,34292.9646,
058359,817.1,879.0,695.7,845.2,"1,148.5","1,033.1","1,306.8","1,100.0",781.6,876.7,973.3,977.8,29186.5408,29799.447,
307788,676.3,652.3,589.0,652.9,854.7,789.6,677.6,820.7,715.8,793.0,623.7,679.7,29187.0641,32930.1891,
329892,s,s,s,s,s,s,s,s,s,s,s,s,29189.545,34288.4836,
329885,551.8,731.8,589.5,"1,035.5","1,390.3","1,382.0","1,141.5","1,261.8","1,028.5","1,108.0","1,295.5","1,242.0",29193.5742,34352.4472,
059608,395.4,478.8,586.5,507.3,722.9,721.5,794.4,823.3,621.0,651.7,764.1,679.5,29194.2541,30099.7028,
059214,s,s,s,s,s,s,s,s,s,s,s,s,29196.0965,29532.284,
329890,s,s,s,s,s,s,s,s,s,s,s,s,29198.181,34294.1563,
319771,573.5,500.9,509.0,662.5,616.9,633.7,627.2,648.0,637.3,551.8,586.3,455.1,29200.1778,35060.593,
329883,"1,444.5","1,167.4","1,096.5","1,106.5","1,444.8","1,407.5","1,227.3","1,317.3","1,193.3","1,214.8","1,403.5","1,352.8",29208.7596,34354.9554,
058469,s,s,s,s,s,s,s,s,s,s,s,s,29208.7627,29467.5644,
329887,s,s,s,s,s,s,s,s,s,s,s,s,29210.936,34291.871,
307464,340.6,321.1,558.8,595.5,876.6,818.2,832.0,907.4,718.5,832.4,675.4,775.9,29213.263,33079.7123,
308405,206.9,209.1,s,73.8,538.9,311.2,874.3,663.0,618.6,661.3,662.6,661.9,29214.6983,32931.1107,
329886,s,s,s,s,s,s,s,s,s,s,s,s,29215.0568,34290.7054,
319772,471.2,396.6,404.7,585.5,523.3,551.8,596.7,586.4,584.8,493.8,499.9,390.6,29226.7601,35042.2849,
329880,s,s,s,s,s,s,s,s,s,s,s,s,29230.6278,34354.7911,
